pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.35,0.8500000000000001,0.9250000000000002,78.21272771091037,True
0.3,0.2,-0.35,0.8500000000000001,0.9500000000000002,75.89932734699245,True
0.3,0.2,-0.35,0.8500000000000001,0.9750000000000002,73.63660701228115,True
0.3,0.2,-0.35,0.9000000000000001,0.75,90.23289495846772,False
0.3,0.2,-0.35,0.9000000000000001,0.775,87.41721402618423,True
0.3,0.2,-0.35,0.9000000000000001,0.8,84.66205705418004,True
0.3,0.2,-0.35,0.9000000000000001,0.8250000000000001,81.96626339930431,True
0.3,0.2,-0.35,0.9000000000000001,0.8500000000000001,79.34734819798733,True
0.3,0.2,-0.35,0.9000000000000001,0.8750000000000001,76.77624479067835,True
0.3,0.2,-0.35,0.9000000000000001,0.9000000000000001,74.30124605192937,True
0.3,0.2,-0.35,0.9000000000000001,0.9250000000000002,71.8847104603966,True
0.3,0.2,-0.35,0.9000000000000001,0.9500000000000002,69.54473012678692,True
0.3,0.2,-0.35,0.9000000000000001,0.9750000000000002,67.28289627199996,True
0.3,0.2,-0.35,0.9500000000000002,0.75,84.07471283530174,True
0.3,0.2,-0.35,0.9500000000000002,0.775,81.17221131768781,True
0.3,0.2,-0.35,0.9500000000000002,0.8,78.3618211845245,True
0.3,0.2,-0.35,0.9500000000000002,0.8250000000000001,75.61837850036947,True
0.3,0.2,-0.35,0.9500000000000002,0.8500000000000001,72.94586499320819,True
0.3,0.2,-0.35,0.9500000000000002,0.8750000000000001,70.34409223824585,True
0.3,0.2,-0.35,0.9500000000000002,0.9000000000000001,67.83095380348153,True
0.3,0.2,-0.35,0.9500000000000002,0.9250000000000002,65.38949236310518,True
0.3,0.2,-0.35,0.9500000000000002,0.9500000000000002,63.06502201440003,True
0.3,0.2,-0.35,0.9500000000000002,0.9750000000000002,60.83618630500634,True
0.3,0.2,-0.35,1.0000000000000002,0.75,77.70351336098324,True
0.3,0.2,-0.35,1.0000000000000002,0.775,74.74394212781205,True
0.3,0.2,-0.35,1.0000000000000002,0.8,71.87379088328699,True
0.3,0.2,-0.35,1.0000000000000002,0.8250000000000001,69.0707367684282,True
0.3,0.2,-0.35,1.0000000000000002,0.8500000000000001,66.3742186144791,True
0.3,0.2,-0.35,1.0000000000000002,0.8750000000000001,63.75398693646122,False
0.3,0.2,-0.35,1.0000000000000002,0.9000000000000001,61.229384283127736,False
0.3,0.2,-0.35,1.0000000000000002,0.9250000000000002,58.80542501807721,True
0.3,0.2,-0.35,1.0000000000000002,0.9500000000000002,56.5112460706141,True
0.3,0.2,-0.35,1.0000000000000002,0.9750000000000002,54.35004569028283,True
0.3,0.2,-0.35,1.0500000000000003,0.75,71.12793020343211,True
0.3,0.2,-0.35,1.0500000000000003,0.775,68.13183062265294,True
0.3,0.2,-0.35,1.0500000000000003,0.8,65.21365762601461,False
0.3,0.2,-0.35,1.0500000000000003,0.8250000000000001,62.38199999660645,True
0.3,0.2,-0.35,1.0500000000000003,0.8500000000000001,59.65948809578733,True
0.3,0.2,-0.35,1.0500000000000003,0.8750000000000001,57.02831108390549,True
0.3,0.2,-0.35,1.0500000000000003,0.9000000000000001,54.52904071617194,True
0.3,0.2,-0.35,1.0500000000000003,0.9250000000000002,52.174034005062055,True
0.3,0.2,-0.35,1.0500000000000003,0.9500000000000002,49.97376881577437,True
0.3,0.2,-0.35,1.0500000000000003,0.9750000000000002,47.966411452855546,True
0.3,0.2,-0.35,1.1000000000000003,0.75,64.39615541837509,True
0.3,0.2,-0.35,1.1000000000000003,0.775,61.33998520164349,True
0.3,0.2,-0.35,1.1000000000000003,0.8,58.39543024565419,True
0.3,0.2,-0.35,1.1000000000000003,0.8250000000000001,55.5650114564383,True
0.3,0.2,-0.35,1.1000000000000003,0.8500000000000001,52.8443572590916,True
0.3,0.2,-0.35,1.1000000000000003,0.8750000000000001,50.256635894028356,True
0.3,0.2,-0.35,1.1000000000000003,0.9000000000000001,47.823113711680584,True
0.3,0.2,-0.35,1.1000000000000003,0.9250000000000002,45.578820137838086,True
