Load_param,Vertical_disp,Horizontal_disp,Beam_angle
0,0,0,0
0.5,0.16423581987764707,0.015718617424639647,0.24801911636405535
1.0,0.3220353173521865,0.06214299071176477,0.4958644344652999
2.0,0.5892171428900554,0.23201108192897468,0.9790953120262086
3.0,0.7664633505655165,0.46733095226003385,1.4368592292752902
4.0,0.8484912819450365,0.7216442518808379,1.862408122674724
5.0,0.8509565647031512,0.9575680367363246,2.2489285615653323
7.5,0.6588731290442242,1.3856942825344558,3.070065688123942
10.0,0.39380911127302104,1.5898618213058868,3.7016737263025012
