Load_param,Vertical_disp,Horizontal_disp,Beam_angle
0,0,0,0
0.5,0.16406070880635198,0.01600423775429438,0.24784817720434996
1.0,0.3218389379635411,0.06342576055487414,0.4960111194014255
2.0,0.5881323582743926,0.23768916003183516,0.9812031107521504
3.0,0.7621512232938514,0.48290205420272114,1.4467036010606282
4.0,0.8344236355516903,0.7507025428898476,1.8853125482185227
5.0,0.8182376266603095,1.0011370694045134,2.2930687803655494
7.5,0.5347405973152737,1.4407270340410314,3.1950493732853547
10.0,0.16736071378656947,1.5898936024848132,3.9306079623152024
